date,code,name,market,total_shares,foreign_shares,foreign_ratio
2026-01-08,5543,桓鼎-KY,TPEX,45483593,28826,0.0
2026-01-08,5548,安倉,TPEX,57845013,92579,0.0
2026-01-08,5601,台聯櫃,TPEX,64800000,2423986,0.0
2026-01-08,5603,陸海,TPEX,104876607,5297665,0.0
2026-01-08,5604,中連,TPEX,108782968,3273006,0.0
2026-01-08,5609,中菲行,TPEX,142884000,22904219,0.0
2026-01-08,5701,劍湖山,TPEX,143000000,2103,0.0
2026-01-08,5703,亞都,TPEX,70239594,4658440,0.0
2026-01-08,5704,老爺知,TPEX,38861658,1852575,0.0
2026-01-08,5864,致和證,TPEX,454495572,14086570,0.0
2026-01-08,5878,台名,TPEX,25024303,141000,0.0
2026-01-08,5902,德記,TPEX,94500000,1212116,0.0
2026-01-08,5903,全家,TPEX,223220000,113822465,0.0
2026-01-08,5904,寶雅,TPEX,106443826,27669062,0.0
2026-01-08,5905,南仁湖,TPEX,281623235,10899329,0.0
2026-01-08,6015,宏遠證,TPEX,391581682,10644172,0.0
2026-01-08,6016,康和證,TPEX,686595508,33499426,0.0
2026-01-08,6020,大展證,TPEX,252353154,9000,0.0
2026-01-08,6021,美好證,TPEX,312515974,21940011,0.0
2026-01-08,6023,元大期,TPEX,319976288,5235067,0.0
2026-01-08,6026,福邦證,TPEX,396161841,14232939,0.0
2026-01-08,6101,寬魚國際,TPEX,114618371,659626,0.0
2026-01-08,6103,合邦,TPEX,13604891,93321,0.0
2026-01-08,6104,創惟,TPEX,91127107,13152556,0.0
2026-01-08,6109,亞元,TPEX,67825414,981650,0.0
2026-01-08,6111,大宇資,TPEX,109091051,11543129,0.0
2026-01-08,6113,亞矽,TPEX,52549455,1437267,0.0
2026-01-08,6114,久威,TPEX,43911937,515321,0.0
2026-01-08,6118,建達,TPEX,90889573,1502670,0.0
2026-01-08,6121,新普,TPEX,184970519,67427205,0.0
2026-01-08,6122,擎邦,TPEX,78091632,3935306,0.0
2026-01-08,6123,上奇,TPEX,62089430,1759595,0.0
2026-01-08,6124,業強,TPEX,182479945,92915462,0.0
2026-01-08,6125,廣運,TPEX,259011150,25797146,0.0
2026-01-08,6126,信音,TPEX,127826906,4826333,0.0
2026-01-08,6127,九豪,TPEX,108079751,2633823,0.0
2026-01-08,6129,普誠,TPEX,180943675,2899072,0.0
2026-01-08,6130,上亞科技,TPEX,44300000,199012,0.0
2026-01-08,6134,萬旭,TPEX,81882117,16920743,0.0
2026-01-08,6138,茂達,TPEX,75276000,20143137,0.0
2026-01-08,6140,訊達,TPEX,54897760,2771772,0.0
2026-01-08,6143,振曜,TPEX,86058897,9523868,0.0
2026-01-08,6144,得利影,TPEX,38273701,12798477,0.0
2026-01-08,6146,耕興,TPEX,101867199,29264682,0.0
2026-01-08,6147,頎邦,TPEX,744593539,165684671,0.0
2026-01-08,6148,驊宏資,TPEX,46603757,2250193,0.0
2026-01-08,6150,撼訊,TPEX,48345985,2229480,0.0
2026-01-08,6151,晉倫,TPEX,55257300,2019019,0.0
2026-01-08,6154,順發,TPEX,80080000,509124,0.0
2026-01-08,6156,松上,TPEX,107875010,5483696,0.0
2026-01-08,6158,禾昌,TPEX,55707288,449713,0.0
2026-01-08,6160,欣技,TPEX,68489120,2830883,0.0
2026-01-08,6161,捷波,TPEX,56237477,2763357,0.0
2026-01-08,6163,華電網,TPEX,142024234,8462138,0.0
2026-01-08,6167,久正,TPEX,146000000,6415864,0.0
2026-01-08,6169,昱泉,TPEX,23394960,61062,0.0
2026-01-08,6170,統振,TPEX,97260038,2944440,0.0
2026-01-08,6171,大城地產,TPEX,100000000,191174,0.0
2026-01-08,6173,信昌電,TPEX,172000000,10118536,0.0
2026-01-08,6174,安碁,TPEX,50000000,1547157,0.0
2026-01-08,6175,立敦,TPEX,150571812,27524928,0.0
2026-01-08,6179,亞通,TPEX,127324650,9174225,0.0
2026-01-08,6180,橘子,TPEX,175493573,43732424,0.0
2026-01-08,6182,合晶,TPEX,573638330,79431060,0.0
2026-01-08,6185,幃翔,TPEX,149867531,3551243,0.0
2026-01-08,6186,新潤,TPEX,172484600,5017501,0.0
2026-01-08,6187,萬潤,TPEX,96882315,25658260,0.0
2026-01-08,6188,廣明,TPEX,278358910,24813244,0.0
2026-01-08,6190,萬泰科,TPEX,170590192,14935578,0.0
2026-01-08,6194,育富,TPEX,48000000,1445913,0.0
2026-01-08,6195,詩肯,TPEX,50192942,22506200,0.0
2026-01-08,6198,瑞築,TPEX,171400350,80606,0.0
2026-01-08,6199,天品,TPEX,61760018,3755075,0.0
2026-01-08,6203,海韻電,TPEX,82401370,3942122,0.0
2026-01-08,6204,艾華,TPEX,23102080,444908,0.0
2026-01-08,6207,雷科,TPEX,79679910,3169349,0.0
2026-01-08,6208,日揚,TPEX,94462343,1543402,0.0
2026-01-08,6210,慶生,TPEX,35048000,103000,0.0
2026-01-08,6212,理銘,TPEX,102000000,492303,0.0
2026-01-08,6217,中探針,TPEX,117210018,9452034,0.0
2026-01-08,6218,豪勉,TPEX,64262000,272573,0.0
2026-01-08,6219,富旺,TPEX,124967090,2036065,0.0
2026-01-08,6220,岳豐,TPEX,146462640,3567147,0.0
2026-01-08,6221,晉泰,TPEX,168591206,2245958,0.0
2026-01-08,6222,立軒,TPEX,70588878,75000,0.0
2026-01-08,6223,旺矽,TPEX,94151106,32151400,0.0
2026-01-08,6227,茂綸,TPEX,76111786,1223481,0.0
2026-01-08,6228,全譜,TPEX,26000000,82503,0.0
2026-01-08,6229,研通,TPEX,40360700,446576,0.0
2026-01-08,6231,系微,TPEX,45652186,3931542,0.0
2026-01-08,6233,旺玖,TPEX,81021896,3142446,0.0
2026-01-08,6234,高僑,TPEX,100386398,8196494,0.0
2026-01-08,6236,中湛,TPEX,41654039,8484,0.0
2026-01-08,6237,驊訊,TPEX,79645371,4249436,0.0
2026-01-08,6240,松崗,TPEX,22867370,63000,0.0
2026-01-08,6241,易通展,TPEX,48700000,310432,0.0
2026-01-08,6242,立康,TPEX,31806500,166693,0.0
2026-01-08,6244,茂迪,TPEX,387041875,52763749,0.0
2026-01-08,6245,立端,TPEX,146608303,9004538,0.0
2026-01-08,6246,臺龍,TPEX,37851415,380380,0.0
2026-01-08,6248,沛波,TPEX,99956149,1481967,0.0
2026-01-08,6259,百徽,TPEX,26566146,10626355,0.0
2026-01-08,6261,久元,TPEX,128497989,7541069,0.0
2026-01-08,6263,普萊德,TPEX,62500964,1080805,0.0
2026-01-08,6264,富裔,TPEX,136355291,25260,0.0
2026-01-08,6265,方土昶,TPEX,118172151,8771718,0.0
2026-01-08,6266,泰詠,TPEX,153871641,4206481,0.0
2026-01-08,6270,倍微,TPEX,72145759,222930,0.0
2026-01-08,6274,台燿,TPEX,276292413,72968557,0.0
2026-01-08,6275,元山,TPEX,78379607,3408621,0.0
2026-01-08,6276,安鈦克,TPEX,22043000,444986,0.0
2026-01-08,6279,胡連,TPEX,119015736,11689337,0.0
2026-01-08,6284,佳邦,TPEX,148980341,8265348,0.0
2026-01-08,6290,良維,TPEX,159088724,23662390,0.0
2026-01-08,6291,沛亨,TPEX,42000000,721321,0.0
2026-01-08,6292,迅德,TPEX,46600712,473013,0.0
2026-01-08,6294,智基,TPEX,26047106,294616,0.0
2026-01-08,6411,晶焱,TPEX,99237031,8618280,0.0
2026-01-08,6417,韋僑,TPEX,42274000,4320653,0.0
2026-01-08,6418,詠昇,TPEX,34522000,1798000,0.0
2026-01-08,6419,京晨科,TPEX,13159170,1224757,0.0
2026-01-08,6425,易發,TPEX,48602000,5530928,0.0
2026-01-08,6432,今展科,TPEX,32241771,1042010,0.0
2026-01-08,6435,大中,TPEX,37461300,3411897,0.0
2026-01-08,6441,廣錠,TPEX,53318429,376333,0.0
2026-01-08,6461,益得,TPEX,163871000,1082195,0.0
2026-01-08,6462,神盾,TPEX,91250754,11903701,0.0
2026-01-08,6465,威潤,TPEX,47073685,270450,0.0
2026-01-08,6469,大樹,TPEX,149679202,14585276,0.0
2026-01-08,6470,宇智,TPEX,37694100,2040760,0.0
2026-01-08,6474,華豫寧,TPEX,52526199,2100,0.0
2026-01-08,6482,弘煜科,TPEX,28634463,684593,0.0
2026-01-08,6485,點序,TPEX,45247008,8918356,0.0
2026-01-08,6486,互動,TPEX,50893286,2068335,0.0
2026-01-08,6488,環球晶,TPEX,478113725,105754303,0.0
2026-01-08,6492,生華科,TPEX,89903620,5604957,0.0
2026-01-08,6494,九齊,TPEX,31559690,1622450,0.0
2026-01-08,6496,科懋,TPEX,47395975,119740,0.0
2026-01-08,6498,久禾光,TPEX,46742892,838038,0.0
2026-01-08,6499,益安,TPEX,92244893,16987059,0.0
2026-01-08,6506,雙邦,TPEX,82360826,433994,0.0
2026-01-08,6508,惠光,TPEX,86538864,751035,0.0
2026-01-08,6509,聚和,TPEX,196543326,9906798,0.0
2026-01-08,6510,精測,TPEX,32789022,8802170,0.0
2026-01-08,6512,啟發電,TPEX,25260000,23923,0.0
2026-01-08,6516,勤崴國際,TPEX,56336935,728819,0.0
2026-01-08,6517,保勝光學,TPEX,30579053,644814,0.0
2026-01-08,6523,達爾膚,TPEX,45047625,816074,0.0
2026-01-08,6527,明達醫,TPEX,25458550,8050,0.0
2026-01-08,6530,創威,TPEX,33750000,1915707,0.0
2026-01-08,6532,瑞耘,TPEX,37445147,1359410,0.0
2026-01-08,6535,順藥,TPEX,168816825,9523177,0.0
2026-01-08,6538,倉和,TPEX,38073000,1637576,0.0
2026-01-08,6542,隆中,TPEX,42000630,7901186,0.0
2026-01-08,6546,正基,TPEX,66226937,5688120,0.0
2026-01-08,6547,高端疫苗,TPEX,328749050,23392707,0.0
2026-01-08,6548,長科*,TPEX,950488700,56548923,0.0
2026-01-08,6556,勝品,TPEX,28750000,163464,0.0
2026-01-08,6560,欣普羅,TPEX,32474715,2299791,0.0
2026-01-08,6561,是方,TPEX,77958370,5923759,0.0
2026-01-08,6568,宏觀,TPEX,30829000,901825,0.0
2026-01-08,6569,醫揚,TPEX,39014745,1327567,0.0
2026-01-08,6570,維田,TPEX,37119170,419001,0.0
2026-01-08,6574,霈方,TPEX,21990000,108225,0.0
2026-01-08,6576,逸達,TPEX,157504763,35701243,0.0
2026-01-08,6577,勁豐,TPEX,60060145,744348,0.0
2026-01-08,6578,達邦蛋白,TPEX,71941901,903061,0.0
2026-01-08,6584,南俊國際,TPEX,66762511,7865937,0.0
2026-01-08,6588,東典光電,TPEX,34700825,549148,0.0
2026-01-08,6590,普鴻,TPEX,25028038,9784,0.0
2026-01-08,6593,台灣銘板,TPEX,30911472,641742,0.0
2026-01-08,6596,寬宏藝術,TPEX,38000000,2414451,0.0
2026-01-08,6597,立誠,TPEX,30042250,13000,0.0
2026-01-08,6603,富強鑫,TPEX,167220592,13343731,0.0
2026-01-08,6609,瀧澤科,TPEX,72456246,38577281,0.0
2026-01-08,6612,奈米醫材,TPEX,47384084,12546272,0.0
2026-01-08,6613,朋億*,TPEX,77801485,4456265,0.0
2026-01-08,6615,慧智,TPEX,21593400,24000,0.0
2026-01-08,6616,特昇-KY,TPEX,35478473,20126969,0.0
2026-01-08,6617,共信-KY,TPEX,127506100,48688115,0.0
2026-01-08,6620,漢達,TPEX,169983100,42686173,0.0
2026-01-08,6624,萬年清,TPEX,20880000,135000,0.0
2026-01-08,6629,泰金-KY,TPEX,38316166,29288435,0.0
2026-01-08,6637,醫影,TPEX,26810000,113304,0.0
2026-01-08,6640,均華,TPEX,28276500,1734209,0.0
2026-01-08,6642,富致,TPEX,37399662,275141,0.0
2026-01-08,6643,M31,TPEX,41798160,4992927,0.0
2026-01-08,6649,台生材,TPEX,42000000,3034610,0.0
2026-01-08,6651,全宇昕,TPEX,34601541,2148887,0.0
2026-01-08,6654,天正國際,TPEX,40962720,626001,0.0
2026-01-08,6661,威健生技,TPEX,23304248,5000,0.0
2026-01-08,6662,樂斯科,TPEX,25612400,49000,0.0
2026-01-08,6664,群翊,TPEX,60793381,5235942,0.0
2026-01-08,6667,信紘科,TPEX,49278878,3396647,0.0
2026-01-08,6679,鈺太,TPEX,54975335,3386795,0.0
2026-01-08,6680,鑫創電子,TPEX,23794210,47780,0.0
2026-01-08,6683,雍智科技,TPEX,27467661,2865489,0.0
2026-01-08,6684,安格,TPEX,44559496,770851,0.0
2026-01-08,6690,安碁資訊,TPEX,29999720,1150174,0.0
2026-01-08,6692,進能服,TPEX,58776390,252104,0.0
2026-01-08,6693,廣閎科,TPEX,45720000,5286000,0.0
2026-01-08,6697,東捷資訊,TPEX,27323364,97000,0.0
2026-01-08,6703,軒郁,TPEX,32983827,4077494,0.0
2026-01-08,6708,天擎,TPEX,29008779,907979,0.0
2026-01-08,6712,長聖,TPEX,87596963,4227569,0.0
2026-01-08,6716,應廣,TPEX,30277314,281509,0.0
2026-01-08,6720,久昌,TPEX,30081741,247345,0.0
2026-01-08,6721,信實,TPEX,22500000,7000,0.0
2026-01-08,6725,矽科宏晟,TPEX,37130000,1324487,0.0
2026-01-08,6727,亞泰金屬,TPEX,26884177,1514944,0.0
2026-01-08,6728,上洋,TPEX,30110000,334177,0.0
2026-01-08,6730,常廣,TPEX,36298151,35000,0.0
2026-01-08,6732,昇佳電子,TPEX,48912618,2376113,0.0
2026-01-08,6733,博晟生醫,TPEX,124356026,2437269,0.0
2026-01-08,6735,美達科技,TPEX,46182292,2424046,0.0
2026-01-08,6739,竹陞科技,TPEX,23261250,450816,0.0
2026-01-08,6741,91APP*-KY,TPEX,120577997,56474676,0.0
2026-01-08,6751,智聯服務,TPEX,22200000,33562,0.0
2026-01-08,6752,叡揚,TPEX,37144147,1406985,0.0
2026-01-08,6761,穩得,TPEX,34112821,1318552,0.0
2026-01-08,6762,達亞,TPEX,35171702,1923268,0.0
2026-01-08,6763,綠界科技*,TPEX,184039130,3933502,0.0
2026-01-08,6767,台微醫,TPEX,39183630,83010,0.0
2026-01-08,6785,昱展新藥,TPEX,66800000,7059467,0.0
2026-01-08,6788,華景電,TPEX,38739683,9149192,0.0
2026-01-08,6791,虎門科技,TPEX,20847000,2438165,0.0
2026-01-08,6803,崑鼎,TPEX,72465231,2987383,0.0
2026-01-08,6804,明係,TPEX,35000000,1789543,0.0
2026-01-08,6811,宏碁資訊,TPEX,41449000,765255,0.0
2026-01-08,6821,聯寶,TPEX,31283265,235000,0.0
2026-01-08,6823,濾能,TPEX,27738475,8222344,0.0
2026-01-08,6829,千附精密,TPEX,59169000,886431,0.0
2026-01-08,6840,東研信超,TPEX,30305800,360459,0.0
2026-01-08,6841,長佳智能,TPEX,95152250,3233270,0.0
2026-01-08,6843,進典,TPEX,33304000,67000,0.0
2026-01-08,6844,諾貝兒,TPEX,37428440,5834,0.0
2026-01-08,6846,綠茵,TPEX,26993700,63000,0.0
2026-01-08,6855,數泓科,TPEX,23249716,48400,0.0
2026-01-08,6856,鑫傳,TPEX,28200000,1000,0.0
2026-01-08,6859,伯特光,TPEX,41470000,6379818,0.0
2026-01-08,6865,偉康科技,TPEX,15700645,29274,0.0
2026-01-08,6870,騰雲,TPEX,23347800,625024,0.0
2026-01-08,6872,浩宇生醫,TPEX,70740011,258000,0.0
2026-01-08,6874,倍力,TPEX,22000000,44126,0.0
2026-01-08,6875,國邑*,TPEX,129086404,2963284,0.0
2026-01-08,6877,鏵友益,TPEX,46967122,2580593,0.0
2026-01-08,6881,潤德,TPEX,15000000,9000,0.0
2026-01-08,6884,海柏特,TPEX,18390000,1018892,0.0
2026-01-08,6894,衛司特,TPEX,23800000,141130,0.0
2026-01-08,6895,宏碩系統,TPEX,34100000,1740702,0.0
2026-01-08,6899,創為精密,TPEX,42398491,2187922,0.0
2026-01-08,6903,巨漢,TPEX,66676000,907283,0.0
2026-01-08,6904,伯鑫,TPEX,18500000,9000,0.0
2026-01-08,6910,德鴻,TPEX,30521000,1393000,0.0
2026-01-08,6913,鴻呈,TPEX,43848863,543350,0.0
2026-01-08,6922,宸曜,TPEX,27082385,337178,0.0
2026-01-08,6925,意藍,TPEX,20000300,1084858,0.0
2026-01-08,6929,佑全,TPEX,44985500,3002,0.0
2026-01-08,6953,家碩,TPEX,30014600,139100,0.0
2026-01-08,6967,汎瑋材料,TPEX,24904477,78000,0.0
2026-01-08,6968,萬達寵物,TPEX,49447333,410329,0.0
2026-01-08,6971,惠民實業,TPEX,38668000,65000,0.0
2026-01-08,6982,大井泵浦,TPEX,40649100,823999,0.0
2026-01-08,6996,力領科技,TPEX,42005333,691253,0.0
2026-01-08,6997,博弘,TPEX,22100500,4447593,0.0
2026-01-08,7402,邑錡,TPEX,35229421,2152579,0.0
2026-01-08,7547,碩網,TPEX,32779000,8036573,0.0
2026-01-08,7556,意德士,TPEX,27319663,924755,0.0
2026-01-08,7584,樂意,TPEX,16462808,2330497,0.0
2026-01-08,7642,昶瑞機電,TPEX,30150000,346305,0.0
2026-01-08,7703,銳澤,TPEX,34745000,1435057,0.0
2026-01-08,7704,明遠精密,TPEX,33769804,122000,0.0
2026-01-08,7708,全家餐飲,TPEX,25500000,35513,0.0
2026-01-08,7709,榮田,TPEX,39102740,40000,0.0
2026-01-08,7712,博盛半導體,TPEX,32561873,1398151,0.0
2026-01-08,7713,威力德生醫,TPEX,45478843,37000,0.0
2026-01-08,7714,創泓科技,TPEX,21000000,321000,0.0
2026-01-08,7715,裕山,TPEX,33180000,355100,0.0
2026-01-08,7716,昱臺國際,TPEX,22500000,1000,0.0
2026-01-08,7717,萊德光電-KY,TPEX,24777698,4620484,0.0
2026-01-08,7718,友鋮,TPEX,46356484,405580,0.0
2026-01-08,7723,築間,TPEX,50619550,291125,0.0
2026-01-08,7728,光焱科技,TPEX,13854080,289762,0.0
2026-01-08,7734,印能科技,TPEX,28000000,440544,0.0
2026-01-08,7738,東聯互動,TPEX,27355799,112315,0.0
2026-01-08,7743,金利食安,TPEX,36483338,1036363,0.0
2026-01-08,7744,崴寶,TPEX,32000000,8791000,0.0
2026-01-08,7747,昕奇雲端,TPEX,27426000,244819,0.0
2026-01-08,7751,竑騰,TPEX,26888600,1070183,0.0
2026-01-08,7753,星亞,TPEX,25000000,53164,0.0
2026-01-08,7757,金色三麥,TPEX,24100000,4714000,0.0
2026-01-08,7767,仁大資訊,TPEX,30100000,7000,0.0
2026-01-08,7770,君曜,TPEX,30062053,33000,0.0
2026-01-08,7777,能率亞洲,TPEX,182500000,321650,0.0
2026-01-08,7782,光速火箭,TPEX,23213000,73000,0.0
2026-01-08,7805,威聯通,TPEX,32825101,2825014,0.0
2026-01-08,7810,捷創科技,TPEX,20250000,141963,0.0
2026-01-08,8024,佑華,TPEX,45160100,1010511,0.0
2026-01-08,8027,鈦昇,TPEX,107461995,12379452,0.0
2026-01-08,8032,光菱,TPEX,51810300,466695,0.0
2026-01-08,8034,榮群,TPEX,56586353,3710786,0.0
2026-01-08,8038,長園科,TPEX,62278190,2679188,0.0
2026-01-08,8040,九暘,TPEX,96413874,1554890,0.0
2026-01-08,8042,金山電,TPEX,129462549,5480782,0.0
2026-01-08,8043,蜜望實,TPEX,79907170,2497059,0.0
2026-01-08,8044,網家,TPEX,205647065,14324741,0.0
2026-01-08,8047,星雲,TPEX,41666343,171704,0.0
2026-01-08,8048,德勝,TPEX,57705752,4452759,0.0
2026-01-08,8049,晶采,TPEX,118279808,2733096,0.0
2026-01-08,8050,廣積,TPEX,205178035,5428616,0.0
2026-01-08,8054,安國,TPEX,105772566,10611938,0.0
2026-01-08,8059,凱碩,TPEX,193445750,1678616,0.0
2026-01-08,8064,東捷,TPEX,164817836,15793144,0.0
2026-01-08,8066,來思達,TPEX,29642304,1079309,0.0
2026-01-08,8067,志旭,TPEX,20700000,1743950,0.0
2026-01-08,8068,全達,TPEX,80765949,6411345,0.0
2026-01-08,8069,元太,TPEX,1149894157,462145729,0.0
2026-01-08,8071,能率網通,TPEX,60084283,2288953,0.0
2026-01-08,8074,鉅橡,TPEX,80974466,3494407,0.0
2026-01-08,8076,伍豐,TPEX,292213592,15480288,0.0
2026-01-08,8077,洛碁,TPEX,21945669,11224116,0.0
2026-01-08,8080,泰霖,TPEX,67163821,0,0.0
2026-01-08,8083,瑞穎,TPEX,35133193,720260,0.0
2026-01-08,8084,巨虹,TPEX,69514149,640690,0.0
2026-01-08,8085,福華,TPEX,139983060,3583411,0.0
2026-01-08,8086,宏捷科,TPEX,196516123,40890897,0.0
2026-01-08,8087,麗升能源,TPEX,38985342,1158546,0.0
2026-01-08,8088,品安,TPEX,60921749,10216944,0.0
2026-01-08,8089,康全電訊,TPEX,65998718,2535421,0.0
2026-01-08,8091,翔名,TPEX,52760114,5285260,0.0
2026-01-08,8092,建暐,TPEX,57172325,542004,0.0
2026-01-08,8093,保銳,TPEX,60945945,30900,0.0
2026-01-08,8096,擎亞,TPEX,149343066,41693316,0.0
2026-01-08,8097,常珵,TPEX,63802468,780522,0.0
2026-01-08,8099,大世科,TPEX,100072800,2919290,0.0
2026-01-08,8102,傑霖科技,TPEX,23358350,9449,0.0
2026-01-08,8107,大億金茂,TPEX,75000000,708448,0.0
2026-01-08,8109,博大,TPEX,82161236,2988553,0.0
2026-01-08,8111,立碁,TPEX,109102223,4632551,0.0
2026-01-08,8121,越峰,TPEX,212993743,2265113,0.0
2026-01-08,8147,正淩,TPEX,40606166,5670430,0.0
2026-01-08,8155,博智,TPEX,55767550,4242804,0.0
2026-01-08,8171,天宇,TPEX,112634194,2495303,0.0
2026-01-08,8176,智捷,TPEX,71701000,635715,0.0
2026-01-08,8182,加高,TPEX,107041215,55018515,0.0
2026-01-08,8183,精星,TPEX,121251068,4169765,0.0
2026-01-08,8227,巨有科技,TPEX,39543000,2020449,0.0
2026-01-08,8234,新漢,TPEX,141226472,6633509,0.0
2026-01-08,8240,華宏,TPEX,100004414,6614195,0.0
2026-01-08,8255,朋程,TPEX,101793480,7675843,0.0
2026-01-08,8272,全景軟體,TPEX,18997755,50575,0.0
2026-01-08,8277,商丞,TPEX,91628833,2845434,0.0
2026-01-08,8279,生展,TPEX,27100851,1522204,0.0
2026-01-08,8284,三竹,TPEX,46342000,444503,0.0
2026-01-08,8289,泰藝,TPEX,68333765,689664,0.0
2026-01-08,8291,尚茂,TPEX,17478450,12836148,0.0
2026-01-08,8299,群聯,TPEX,206566328,94223036,0.0
2026-01-08,8342,益張,TPEX,33536692,54150,0.0
2026-01-08,8349,恒耀,TPEX,208821391,2822536,0.0
2026-01-08,8349A,恒耀甲特,TPEX,10000000,159000,0.0
2026-01-08,8354,冠好,TPEX,78532263,469690,0.0
2026-01-08,8358,金居,TPEX,252588000,42438014,0.0
2026-01-08,8383,千附,TPEX,113760482,10284137,0.0
2026-01-08,8390,金益鼎,TPEX,96116128,12511259,0.0
2026-01-08,8401,白紗科,TPEX,70669058,195176,0.0
2026-01-08,8403,盛弘,TPEX,137640343,2564868,0.0
2026-01-08,8409,商之器,TPEX,32000000,33011,0.0
2026-01-08,8410,森田,TPEX,36589200,264000,0.0
2026-01-08,8415,大國鋼,TPEX,1031500000,106275667,0.0
2026-01-08,8416,實威,TPEX,28210710,219288,0.0
2026-01-08,8421,旭源,TPEX,54817140,428554,0.0
2026-01-08,8423,保綠-KY,TPEX,41714030,10343595,0.0
2026-01-08,8424,惠普,TPEX,36054368,184310,0.0
2026-01-08,8426,紅木-KY,TPEX,50242500,33889871,0.0
2026-01-08,8431,匯鑽科,TPEX,44391482,4921512,0.0
2026-01-08,8432,東生華,TPEX,38398140,409365,0.0
2026-01-08,8433,弘帆,TPEX,54502934,785000,0.0
2026-01-08,8435,鉅邁,TPEX,31700450,254009,0.0
2026-01-08,8436,大江,TPEX,117728830,10488004,0.0
2026-01-08,8437,大地-KY,TPEX,47014070,11098295,0.0
2026-01-08,8440,綠電,TPEX,50255299,963095,0.0
2026-01-08,8444,綠河-KY,TPEX,111166845,64503768,0.0
2026-01-08,8446,華研,TPEX,52914405,3174540,0.0
2026-01-08,8450,霹靂,TPEX,51309947,250052,0.0
2026-01-08,8455,大拓-KY,TPEX,25219056,22145306,0.0
2026-01-08,8472,夠麻吉,TPEX,17735800,253689,0.0
2026-01-08,8477,創業家,TPEX,64170616,82003,0.0
2026-01-08,8489,三貝德,TPEX,59069738,2943034,0.0
2026-01-08,8905,裕國,TPEX,119440000,316009,0.0
2026-01-08,8906,花王,TPEX,44037370,99787,0.0
2026-01-08,8908,欣雄,TPEX,315332742,575824,0.0
2026-01-08,8916,光隆,TPEX,151144927,5432140,0.0
2026-01-08,8917,欣泰,TPEX,162652459,2188246,0.0
2026-01-08,8921,沈氏,TPEX,46592159,90609,0.0
2026-01-08,8923,時報,TPEX,30375800,1262103,0.0
2026-01-08,8924,大田,TPEX,83800000,3013843,0.0
2026-01-08,8927,北基,TPEX,432100367,12284905,0.0
2026-01-08,8928,鉅明,TPEX,50854015,217193,0.0
2026-01-08,8929,富堡,TPEX,50580862,262196,0.0
2026-01-08,8930,青鋼,TPEX,81809406,2295737,0.0
2026-01-08,8931,大汽電,TPEX,122254862,329121,0.0
2026-01-08,8932,智通*,TPEX,178981642,56868041,0.0
2026-01-08,8933,愛地雅,TPEX,326724305,2437797,0.0
2026-01-08,8935,邦泰,TPEX,113495000,466786,0.0
2026-01-08,8936,國統,TPEX,248078157,35296817,0.0
2026-01-08,8937,合騏,TPEX,107920068,1686501,0.0
2026-01-08,8938,明安,TPEX,155249904,12501783,0.0
2026-01-08,8941,關中,TPEX,34972071,512932,0.0
2026-01-08,8942,森鉅,TPEX,198842255,26430611,0.0
2026-01-08,9949,琉園,TPEX,44033360,969388,0.0
2026-01-08,9950,萬國通,TPEX,167716000,66080,0.0
2026-01-08,9951,皇田,TPEX,74900000,3763234,0.0
2026-01-08,9960,邁達康,TPEX,33592500,2999149,0.0
2026-01-08,9962,有益,TPEX,90220260,290109,0.0
2026-01-09,1240,茂生農經,TPEX,44232373,1615138,0.0
2026-01-09,1259,安心,TPEX,32389500,8463329,0.0
2026-01-09,1264,德麥,TPEX,37064367,540119,0.0
2026-01-09,1268,漢來美食,TPEX,42223730,691841,0.0
2026-01-09,1294,漢田生技,TPEX,30571563,128190,0.0
2026-01-09,1295,生合,TPEX,34474800,834000,0.0
2026-01-09,1336,台翰,TPEX,77614419,3253976,0.0
2026-01-09,1565,精華,TPEX,50416516,4680274,0.0
2026-01-09,1569,濱川,TPEX,132547441,3483920,0.0
2026-01-09,1570,力肯,TPEX,51500839,1168140,0.0
2026-01-09,1580,新麥,TPEX,49339242,2673303,0.0
2026-01-09,1584,精剛,TPEX,232470533,10590281,0.0
2026-01-09,1586,和勤,TPEX,106849467,953082,0.0
2026-01-09,1591,駿吉-KY,TPEX,38048047,1423022,0.0
2026-01-09,1593,祺驊,TPEX,39784772,2331144,0.0
2026-01-09,1595,川寶,TPEX,54151980,1332637,0.0
2026-01-09,1599,宏佳騰,TPEX,74528764,5836946,0.0
2026-01-09,1742,台蠟,TPEX,93559300,207848,0.0
2026-01-09,1777,生泰,TPEX,44591713,589052,0.0
2026-01-09,1781,合世,TPEX,47407605,279171,0.0
2026-01-09,1784,訊聯,TPEX,53121191,1853823,0.0
2026-01-09,1785,光洋科,TPEX,596002243,102558357,0.0
2026-01-09,1788,杏昌,TPEX,44520971,4852995,0.0
2026-01-09,1796,金穎生技,TPEX,41459793,337002,0.0
2026-01-09,1799,易威,TPEX,124689527,15352733,0.0
2026-01-09,1813,寶利徠,TPEX,46635510,4428704,0.0
2026-01-09,1815,富喬,TPEX,584886254,69860896,0.0
2026-01-09,2035,唐榮,TPEX,350000000,212014,0.0
2026-01-09,2061,風青,TPEX,57378052,1075333,0.0
2026-01-09,2063,世鎧,TPEX,48101453,470328,0.0
2026-01-09,2064,晉椿,TPEX,69330000,53000,0.0
2026-01-09,2065,世豐,TPEX,63516707,867512,0.0
